"","genes","logFC","logCPM","F","PValue","FDR"
"LOC100037664","LOC100037664",-0.516902381637002,0.752877578282696,0.021537783199822,0.883323642882997,1
"LOC105605606","LOC105605606",0.4058843563403,1.72222651251833,0.0215312804152453,0.883341131865544,1
"GPR161","GPR161",-0.366979701360332,2.16711882014718,0.0215037384540372,0.883415234811437,1
"MED4","MED4",0.240329190521631,3.41281526491558,0.0214870157841297,0.8834602515976,1
"WTAP","WTAP",-0.19848230053592,3.88190365696317,0.0214753219214106,0.883491741660024,1
"SEMA3G","SEMA3G",-0.416645523507035,1.49302239336474,0.0214732432256419,0.883497340236004,1
"VDAC3","VDAC3",0.0532356127513725,8.90915013059454,0.0214693410644277,0.88350785072068,1
"STK19","STK19",-0.428949565118837,1.40998065091345,0.0214443770095619,0.883575114587895,1
"CDIPT","CDIPT",-0.414787156620948,1.6602993601465,0.0214243030027308,0.8836292315827,1
"SAP30BP","SAP30BP",-0.308721952978795,2.75493602111598,0.0214205402271693,0.883639378433433,1
"RAB26","RAB26",0.366587987980586,2.14937981822794,0.021354524757103,0.88381754668738,1
"RAB11FIP3","RAB11FIP3",0.34113206640775,2.41774155090332,0.0213270339430772,0.883891824217005,1
"NELFB","NELFB",0.389758942846035,1.92342055509567,0.0213153847958785,0.88392331383815,1
"C6H4orf32","C6H4orf32",0.30863830073825,2.72457121948973,0.0213116153471258,0.883933505179456,1
"C9H8orf59","C9H8orf59",-0.259281180977243,3.20806346963502,0.0213094260572358,0.883939424716979,1
"PKIG","PKIG",-0.385535936173104,1.96620686697071,0.0212978041456699,0.883970853962349,1
"ZFP1","ZFP1",0.270079411026898,3.09398308766123,0.0212625013525283,0.884066377383146,1
"PAFAH1B2","PAFAH1B2",-0.0656855966852412,7.0011646249477,0.0212444532063641,0.884115243917055,1
"TOP3B","TOP3B",-0.435106543943287,1.25997449989764,0.0212284828062483,0.884158502498948,1
"PLSCR1","PLSCR1",0.307530138235449,2.7294805917517,0.0211805580786794,0.884288414732749,1
"ETF1","ETF1",-0.0636081427416754,7.17391741462579,0.0211679367634372,0.884322652998294,1
"LOC101104325","LOC101104325",0.369095835290894,2.14525622554983,0.0211117268359136,0.884475262284401,1
"RPS3A","RPS3A",0.0580401043236798,7.80317837968381,0.0210928175499923,0.884526647394025,1
"LOC101119027","LOC101119027",-0.290390835398459,2.88685371051348,0.021092740193765,0.884526857654287,1
"ZNF461","ZNF461",-0.418864050312881,1.44828633724121,0.0210575298320628,0.884622603070812,1
"LOC105601852","LOC105601852",0.114367191084132,5.13264442424376,0.0210035863307447,0.88476944705326,1
"MSH6","MSH6",0.0797606244538813,6.14472490743983,0.0209839072473462,0.884823065005689,1
"MON1A","MON1A",-0.4110726083209,1.60010080985236,0.0209708246973396,0.884858724141379,1
"LOC105615000","LOC105615000",-0.201381435938605,3.80506481788097,0.0208985988815614,0.88505579493703,1
"LOC105615346","LOC105615346",0.323987874097091,2.54482048599301,0.0208961842339666,0.88506238939287,1
"IMMP1L","IMMP1L",-0.175161419930376,4.15062086494759,0.0208878902646539,0.885085043369118,1
"PLEKHB2","PLEKHB2",0.0606380140116192,7.43305525293124,0.020860879836978,0.885158850934866,1
"ZNHIT1","ZNHIT1",0.359010069312736,2.17207865814212,0.0207659151843123,0.885418735368981,1
"RPP25L","RPP25L",0.25310821504492,3.24608436122755,0.0207565799911025,0.885444315184086,1
"SCRN3","SCRN3",-0.0854398760652254,5.89666763799369,0.020750817206168,0.885460109001424,1
"ALDOA","ALDOA",0.0444660812176765,12.5069758651514,0.020750376491483,0.885461316941386,1
"BOD1L1","BOD1L1",0.117443976111291,5.04439701706879,0.0207445968106737,0.885477159484877,1
"CD47","CD47",-0.0674254259233573,6.81009079144424,0.0207197882467075,0.885545187241532,1
"MAP3K11","MAP3K11",-0.304510533611628,2.73054826243057,0.0207193107884257,0.885546496891215,1
"NR4A3","NR4A3",-0.122958446421569,5.0466533637965,0.020708042146861,0.885577410813861,1
"ZGRF1","ZGRF1",-0.364963089095779,2.1437451721434,0.0206483943576958,0.88574118926105,1
"TINF2","TINF2",0.312910348012262,2.63202115388919,0.0205848913207701,0.885915818862963,1
"WDR45","WDR45",0.17963995244809,4.07185022861954,0.0205820629290106,0.885923603163713,1
"SRSF7","SRSF7",0.173537600005914,4.14091670473599,0.0205559564813121,0.885995479125224,1
"SLC25A36","SLC25A36",0.0634570339738839,7.11131564835433,0.0205437881103717,0.886028996854783,1
"HIRIP3","HIRIP3",0.396788873189254,1.713083206753,0.0204877229008536,0.886183559276712,1
"C23H18orf25","C23H18orf25",-0.0672037317028343,6.78160019532889,0.0204304195045769,0.88634175835255,1
"TMEM128","TMEM128",0.206252046040105,3.72601471524792,0.0203897307318456,0.88645422646637,1
"NMT1","NMT1",-0.190184533344789,3.91301838239122,0.0203573569374164,0.886543792914283,1
"MEGF8","MEGF8",0.373182188231084,1.97344911804884,0.0203501188337861,0.886563828037204,1
"KLF3","KLF3",0.0841482171234928,5.92284233472939,0.0203229178938724,0.886639152956458,1
"DUPD1","DUPD1",0.324331937459348,2.52635228537637,0.0202890201049599,0.886733094831509,1
"CENPL","CENPL",-0.425633489281649,1.24811461265131,0.0202432758251139,0.886859994235382,1
"GTDC1","GTDC1",-0.123486525562778,4.8940189392717,0.0202244446889445,0.886912276271813,1
"FBXL4","FBXL4",-0.0750788539142643,6.29967033644245,0.0202237424981562,0.886914226287245,1
"CLN5","CLN5",-0.247980800385331,3.25513128518641,0.0201561191599038,0.887102181431606,1
"CCNL1","CCNL1",-0.0992245277154619,5.4364385968964,0.0201217398452979,0.887197860075336,1
"ABRA","ABRA",-0.0523859962685132,8.6454409069792,0.020088949470751,0.887289194372815,1
"FKRP","FKRP",-0.282964128723312,2.89064177341565,0.0200843012228702,0.887302147752507,1
"SP110","SP110",0.380174576051589,1.88200451615524,0.0200716580107081,0.88733738862149,1
"GALNT15","GALNT15",-0.457285279113114,0.526845426023714,0.0200555589010957,0.887382278625797,1
"NEK4","NEK4",-0.0942685736815805,5.56579517652376,0.0200027892921048,0.887529547928709,1
"PAWR","PAWR",0.162869955344362,4.26005137164094,0.019973293330372,0.887611951528479,1
"LOC105605041","LOC105605041",-0.243217025529093,3.28896184469286,0.0199721880082812,0.887615040700219,1
"SNIP1","SNIP1",0.269868436022943,3.02175158877913,0.0199663923100495,0.887631240037063,1
"LOC101120668","LOC101120668",0.0595699096289149,7.40051484087053,0.0199516807736239,0.887672370468285,1
"POLR2H","POLR2H",0.224800511385232,3.48312212954302,0.0199472430434473,0.887684780485672,1
"MAP10","MAP10",0.386270655801204,1.79642648822137,0.0199341572215524,0.887721382905825,1
"EML3","EML3",-0.455068742834853,0.864377770395901,0.0199277709805165,0.887739250342867,1
"SHROOM3","SHROOM3",-0.431540891799744,0.904220118202558,0.0199202638374489,0.887760257575902,1
"LYSMD1","LYSMD1",-0.33719461865525,2.32701253134905,0.0198986427755784,0.887820782345632,1
"LOC101117755","LOC101117755",0.390143680401534,1.76291838633495,0.019840591236303,0.887983454619414,1
"ZNF609","ZNF609",0.258022575130553,3.12296182438564,0.0198280931495198,0.88801850855049,1
"LOC105606137","LOC105606137",0.361856027199314,2.07258202477453,0.0198068588654483,0.888078091118664,1
"TES","TES",-0.27698797964648,2.93452950003911,0.0197988457625126,0.888100584035393,1
"CREBBP","CREBBP",-0.0814108714506835,5.96918485712422,0.0197867701634242,0.888134489218371,1
"MIR22","MIR22",-0.43992613065928,0.892256226328534,0.0197861583993937,0.888136207175513,1
"WISP1","WISP1",-0.437497284154339,0.908940054460993,0.019734035581983,0.888282678177506,1
"DOT1L","DOT1L",0.267162272005494,3.03320960084617,0.0197175119267129,0.888329152682738,1
"LOC105603125","LOC105603125",-0.213115349706607,3.60339673328492,0.0196748062572989,0.888449358897292,1
"VWF","VWF",0.103344749122774,5.29611316493076,0.0196724493475289,0.888455996904478,1
"CTTN","CTTN",-0.336896804296453,2.31144492946963,0.0196664357393503,0.888472935484453,1
"GPR155","GPR155",-0.103438987909451,5.29260910308202,0.0196643204521293,0.88847889425927,1
"SUPT6H","SUPT6H",0.133079081873763,4.69258100973869,0.019659402929697,0.888492748207933,1
"FASTKD3","FASTKD3",-0.267300099078362,3.01575376794155,0.0196139774699301,0.888620807255885,1
"LRRC30","LRRC30",-0.194540168499487,3.81458433735188,0.0195911288931664,0.888685276899873,1
"ASXL1","ASXL1",-0.262573591604469,3.0592862782247,0.0195571620008313,0.888781188920335,1
"DUSP6","DUSP6",-0.24076986729564,3.28367023992654,0.0195178618248909,0.888892266514971,1
"GPM6A","GPM6A",0.366020247576216,1.9919526052876,0.0194882869245971,0.888975931898192,1
"CCDC94","CCDC94",-0.43787817875505,0.786530922427165,0.0194497133404624,0.889085151262749,1
"UBE2L3","UBE2L3",0.174905476724021,4.06202595432528,0.0194052272088809,0.889211248922712,1
"MPST","MPST",-0.306025338679121,2.61421425985726,0.0194007881148217,0.88922383978785,1
"PJA2","PJA2",0.0585663867623436,7.41754627774148,0.019375406514056,0.889295859341641,1
"VPS11","VPS11",-0.234517303546384,3.34070967780745,0.0193363243203638,0.889406848020174,1
"SCD","SCD",0.231609745987879,3.37231841880921,0.0192969658030472,0.889518737032985,1
"MTOR","MTOR",-0.0855818562411474,5.7814731594109,0.0192958420584441,0.88952193333883,1
"FAM189A2","FAM189A2",0.199717771900623,3.73003091502561,0.01929219349914,0.889532311717005,1
"KIAA1143","KIAA1143",-0.315877436894994,2.49942324423517,0.0192758256186833,0.889578882697056,1
"LOC101120889","LOC101120889",0.36647259321702,1.94976149930287,0.0192238631244156,0.889726863537463,1
"LOC105615213","LOC105615213",0.428496731652049,0.877520844130651,0.019222838768862,0.889729782785138,1
"TBL2","TBL2",-0.150210590188704,4.39749621872949,0.0192198738903518,0.889738232656255,1
"C12H1orf112","C12H1orf112",-0.273811516759817,2.92220684809764,0.0192049236650059,0.889780850757157,1
"KMT2D","KMT2D",-0.120014868760054,4.9043823052108,0.0191731971572601,0.889871348482433,1
"FAM46A","FAM46A",0.23246791346968,3.35668569154196,0.0191552025862907,0.889922710700632,1
"FIGN","FIGN",-0.2487259547934,3.16906290816721,0.0190679635147711,0.890172067964854,1
"DIO2","DIO2",-0.23226420991695,3.34937071568791,0.0190530273443159,0.890214818573797,1
"DERL2","DERL2",0.192451672861393,3.80348499456619,0.0190529934368674,0.890214915643804,1
"SRC","SRC",0.444115930851551,0.587710523309101,0.0190527583531636,0.890215588642213,1
"FYN","FYN",-0.131104830570931,4.69648369494342,0.0190342147207441,0.890268688751238,1
"LOC105602358","LOC105602358",0.396853040678241,1.49651604310076,0.0190332473220126,0.890271459642542,1
"SERINC5","SERINC5",-0.13315834276602,4.66326251077017,0.0190267939706657,0.890289945620374,1
"B3GAT3","B3GAT3",0.353043924720826,2.0728720953155,0.0190007040308567,0.890364714264256,1
"PUS10","PUS10",0.171577027013034,4.08645901233996,0.0189740346516624,0.890441197550786,1
"LOC101112525","LOC101112525",-0.0666837400487838,6.65041099791925,0.0189679854489694,0.890458553264223,1
"TTC39C","TTC39C",0.335500418510873,2.26902406374024,0.0189635356171219,0.890471322037301,1
"NLN","NLN",-0.146909705299586,4.43286598131735,0.0189592893136588,0.89048350821003,1
"PRKCZ","PRKCZ",-0.377091916531206,1.75965288629679,0.018941985416289,0.890533181853408,1
"PEX3","PEX3",-0.10972761119367,5.09613060748108,0.0189419768509491,0.890533206447329,1
"AGTR1","AGTR1",0.125768110820716,4.78764844631747,0.0189089007517139,0.890628221148049,1
"TBC1D10B","TBC1D10B",0.293917776132348,2.6863912296627,0.0188854028302548,0.89069577294267,1
"DSCR3","DSCR3",0.382051146912762,1.71437427041849,0.0188824539891029,0.890704253290695,1
"KDM1B","KDM1B",-0.0832796462626234,5.82485189635753,0.0188358693104392,0.890838312250068,1
"LOC101111156","LOC101111156",0.12709970070601,4.74773506237088,0.0188269886747204,0.890863887641533,1
"INTS9","INTS9",-0.368398881031779,1.87468453048182,0.0188009863435058,0.890938807257666,1
"ZBTB1","ZBTB1",-0.091070581353272,5.5801715864797,0.0187946600382819,0.890957043003472,1
"NGLY1","NGLY1",-0.0813924183306948,5.88965565089856,0.0187753536093053,0.891012713646505,1
"SLC5A6","SLC5A6",-0.349251089485322,2.10937227697294,0.0187114148486889,0.891197291400895,1
"C5H19orf44","C5H19orf44",-0.430958744211647,0.788678552668431,0.0186798047288297,0.891288661843143,1
"ELMO2","ELMO2",0.18800934482566,3.83768448505176,0.0186708105529092,0.891314674293825,1
"TRIM32","TRIM32",-0.343355024913869,2.15229966244555,0.0186327172170552,0.891424916524476,1
"LOC105603519","LOC105603519",0.424816966874557,0.0137328402741384,0.0186278991974261,0.891438868062558,1
"SMYD5","SMYD5",0.422368217895617,0.961458655273153,0.0186035155862864,0.89150950388215,1
"PFKL","PFKL",-0.341144937290628,2.21147374726184,0.0185773910267699,0.891585235321501,1
"LOC105605070","LOC105605070",-0.375912039328418,1.76419749723378,0.0185763314483364,0.891588308035156,1
"CDKL2","CDKL2",-0.264996439936316,2.97294345233472,0.0185269422438936,0.891731632931735,1
"C5H5orf30","C5H5orf30",0.290099436526614,2.71687226020759,0.0185267624043182,0.891732155172124,1
"CSPP1","CSPP1",-0.095575552912594,5.41504389438632,0.0185016803489954,0.891805016850559,1
"LOC101110394","LOC101110394",0.388362989396744,1.60560426210436,0.0185009414822077,0.89180716397121,1
"LOC101110918","LOC101110918",-0.281724931150408,2.79224985628207,0.0184962665485563,0.891820750174752,1
"RRM2B","RRM2B",-0.12265230852128,4.81626305914964,0.0184765654570323,0.891878024335239,1
"RAB24","RAB24",-0.415639873273289,1.11152738060517,0.0184600079600139,0.891926183629951,1
"C23H18orf54","C23H18orf54",-0.21030643490778,3.55310757121882,0.0184539617069918,0.891943775302037,1
"YKT6","YKT6",-0.134773557418352,4.5986170451728,0.0184476217712505,0.891962224601442,1
"COLGALT2","COLGALT2",-0.202107539389268,3.65969385394842,0.0184472328596927,0.891963356444473,1
"MTUS1","MTUS1",0.0529887906749817,7.99879741136586,0.0184467421868057,0.891964784459195,1
"RHBDF1","RHBDF1",0.385304491680141,1.62523694100514,0.0184371184868637,0.891992796408883,1
"DHX34","DHX34",-0.40112967278526,1.36243562499821,0.018419259130354,0.892044799831273,1
"LOC101112084","LOC101112084",0.378866806149382,1.62231970210711,0.0184020105571045,0.892095049135406,1
"LOC101102529","LOC101102529",0.352687951325018,1.99495365538308,0.0182869174764042,0.892430959075745,1
"TWIST1","TWIST1",-0.424160400410764,0.639221063194322,0.0182767175305678,0.892460780432784,1
"FAM96B","FAM96B",0.196116387175046,3.71812431974127,0.0182632951890775,0.892500035951828,1
"IRAK2","IRAK2",0.350673983163794,2.02892271752569,0.0182247730021723,0.892612781130593,1
"HARS","HARS",-0.203044068967396,3.62108809937807,0.0181101070587919,0.892949100734002,1
"NR3C1","NR3C1",-0.0495864726217425,8.68019323839189,0.0181096978615268,0.892950302863393,1
"NOL6","NOL6",-0.400692396973561,1.27641212292255,0.0181039590998882,0.892967163509386,1
"GPR63","GPR63",-0.261660624857695,2.97994078768617,0.0180948932772943,0.892993804700606,1
"PQLC1","PQLC1",-0.423570549108218,0.782458527812338,0.0180866130855765,0.893018143142825,1
"ZFP36L1","ZFP36L1",0.339425560554562,2.14847676052094,0.0180789360937384,0.893040713632754,1
"PCBP1","PCBP1",-0.0703219289147927,6.3192933518594,0.0180569237830105,0.893105457273703,1
"PSPC1","PSPC1",-0.118344143052734,4.87112472331641,0.0180541813860032,0.893113526154226,1
"SLC8B1","SLC8B1",0.428449312648146,0.508461997793378,0.0180529391136191,0.89311718146397,1
"REM2","REM2",0.417364073858854,0.788173658095415,0.0180499602831811,0.893125947010145,1
"HEY2","HEY2",0.336875512644247,2.15138862364792,0.018036915953642,0.893164340103322,1
"MEGF10","MEGF10",-0.144398487604895,4.41314217056804,0.018021516195363,0.893209684075451,1
"DEDD","DEDD",-0.18500450210322,3.8342263775577,0.0180056865148438,0.893256314497563,1
"ZNF445","ZNF445",-0.104969983977184,5.14292249184477,0.0180045591673974,0.893259636187129,1
"NOB1","NOB1",-0.283214327804225,2.72186541134849,0.0179957658144361,0.893285549126251,1
"LOC101112635","LOC101112635",-0.235131152243044,3.23454408308074,0.0179826839677135,0.89332411166266,1
"LOC101111091","LOC101111091",0.0937696104731701,5.43172766207868,0.017957968787589,0.893397005813436,1
"LOC101121819","LOC101121819",-0.228791890379905,3.30514018550394,0.0179079640461105,0.893544644507663,1
"POMGNT1","POMGNT1",-0.156658336874678,4.22294110407828,0.0179018477579325,0.893562717205311,1
"HSP90AB1","HSP90AB1",-0.050184213075269,8.43183781997677,0.0178855724250609,0.893610823641761,1
"YY2","YY2",-0.239812164532715,3.18025817217036,0.017881122512655,0.893623980518327,1
"THSD1","THSD1",0.346810589764796,2.0247972168015,0.01781413407745,0.893822244247854,1
"LOC101106506","LOC101106506",-0.407964229088553,1.1611086660263,0.017802565515019,0.893856521783563,1
"EPHA7","EPHA7",0.285168655728204,2.70643788467011,0.0177903127758474,0.893892838891344,1
"NDUFA11","NDUFA11",0.157655162890739,4.20408812886904,0.0177817939581966,0.89391809616104,1
"LOC105608940","LOC105608940",0.335409030921083,2.14105283058047,0.0177661130821829,0.893964604176804,1
"CLCN3","CLCN3",-0.250182410966826,3.05764456500086,0.0177511309260255,0.894009059372476,1
"HEATR1","HEATR1",-0.115789667652071,4.89382380588627,0.0177332239680301,0.89406221812358,1
"PCDH7","PCDH7",-0.210039161039372,3.51032546784646,0.017682510740712,0.894212914247496,1
"LOC101114349","LOC101114349",0.184850949151026,3.82315726792549,0.0176780618979498,0.894226144625412,1
"CDC42SE1","CDC42SE1",-0.142532879422819,4.42020540137054,0.0176636603385816,0.894268984930721,1
"SCARF1","SCARF1",-0.218873383894027,3.40196335677376,0.0176477665350811,0.89431628484896,1
"POU2F1","POU2F1",-0.105376781366928,5.10977589460536,0.0176472365175184,0.894317862553245,1
"FTSJ1","FTSJ1",-0.311537527993465,2.3856636229774,0.0176361831120714,0.894350770742397,1
"TUBGCP5","TUBGCP5",-0.150803940040634,4.2840304489988,0.0175968502404164,0.894467957730014,1
"DDX10","DDX10",0.153658573933957,4.24352561387902,0.0175933663699696,0.894478343874514,1
"LOC101122718","LOC101122718",0.188216144806315,3.76757256009567,0.0175885690698807,0.894492647339457,1
"GTF3C5","GTF3C5",-0.368521847127355,1.68470673770146,0.0175860748630234,0.894500084765127,1
"TOB2","TOB2",-0.0786218369440596,5.88992796269869,0.0175478756596736,0.894614057329611,1
"MAPK8IP3","MAPK8IP3",0.390805975287976,1.37373624599387,0.0175459812416683,0.894619712869347,1
"COQ3","COQ3",0.0749459970855826,6.06995693588597,0.0175252899900671,0.894681504161138,1
"LOC101108171","LOC101108171",0.291609698851459,2.60868261151583,0.0175207636946026,0.894695026204549,1
"MPV17","MPV17",0.256430366672552,2.97715880284001,0.0175095064082673,0.894728664398858,1
"RQCD1","RQCD1",0.107767004814036,5.04953134858315,0.0174907341055215,0.894784782893269,1
"LONRF1","LONRF1",-0.216839609868873,3.40642856394956,0.0174841534062118,0.894804462689554,1
"DNAJB6","DNAJB6",0.126082176589632,4.6839084904371,0.0174781050008516,0.894822553967079,1
"VPRBP","VPRBP",-0.133662002914681,4.54771294379125,0.0174750255389879,0.894831766114217,1
"LOC105609854","LOC105609854",-0.273534508110903,2.79230283213,0.0174743620775292,0.894833750953722,1
"LOC101112784","LOC101112784",-0.311610802059232,2.376476821012,0.017442139841549,0.89493019455271,1
"GPATCH4","GPATCH4",-0.407445398203423,0.829546167666192,0.0174051827629888,0.895040921556896,1
"RAD51C","RAD51C",-0.196784745938428,3.63970163198548,0.0173871206849025,0.895095080811146,1
"PCBP3","PCBP3",-0.440758178517743,0.0465225242718672,0.0173816033068604,0.895111630409722,1
"LOC106990586","LOC106990586",-0.341831948593598,2.01827952825762,0.017340555393109,0.895234839275484,1
"LOC105603317","LOC105603317",0.416937529316161,0.520972308369736,0.0173382111006396,0.895241880348303,1
"MRTO4","MRTO4",-0.382129150519972,1.45542108995757,0.017275846353869,0.895429370722569,1
"VRK1","VRK1",-0.325386859477627,2.19876839359669,0.0172263264845948,0.895578490215028,1
"S100A4","S100A4",0.385711222567732,1.40034266944938,0.0172128189707721,0.895619203310753,1
"LOC101120001","LOC101120001",-0.402971520115868,0.919809397499994,0.0171528680107676,0.895800098347138,1
"SCYL3","SCYL3",-0.200808695545445,3.5807968904737,0.017151742357101,0.895803497948798,1
"LOC105616168","LOC105616168",-0.392722327632617,1.25745912638556,0.017133301213475,0.895859208457673,1
"SNX21","SNX21",-0.303392466120641,2.4736040732801,0.0171308833848804,0.895866514954265,1
"PTBP1","PTBP1",0.226970526633295,3.27503448239507,0.0170656061976168,0.89606397630189,1
"ZNF394","ZNF394",-0.38535385419172,1.36704920163697,0.0170465205198476,0.896121782391626,1
"PDSS2","PDSS2",-0.213990431306975,3.40848182344591,0.0170262901626762,0.896183091393376,1
"C2H9orf3","C2H9orf3",-0.117917086140219,4.81445789166815,0.0170224014109423,0.896194880673273,1
"PTCD3","PTCD3",-0.063300038352826,6.65199416066815,0.0170191682510456,0.89620468348005,1
"WDR36","WDR36",-0.0678334236255184,6.35395169070939,0.0170157085808824,0.896215174105437,1
"MTBP","MTBP",0.16361222647023,4.05713709414457,0.0170069489990802,0.896241740300661,1
"MESDC2","MESDC2",0.248830770180504,3.01942131208494,0.0170034719966496,0.89625228733646,1
"LOC105605028","LOC105605028",0.302778617371016,2.42753237294487,0.0169977505410364,0.8962696450172,1
"PEX11B","PEX11B",-0.23408878785567,3.17392726079063,0.0169124790287181,0.896528693620479,1
"EPC2","EPC2",-0.0832510054107196,5.66743475456789,0.0169103160761052,0.896535273138158,1
"CDH5","CDH5",-0.0924431458298067,5.39074468334648,0.016903368582613,0.896556409716886,1
"SMIM11A","SMIM11A",0.237676927015431,3.1434772069097,0.0169019362895634,0.896560767776389,1
"PROSC","PROSC",-0.184671471819495,3.76693614950426,0.0168516749028431,0.896713817933188,1
"HECW2","HECW2",-0.0762438650749791,5.93636533115964,0.0168508201776076,0.896716422649092,1
"LOC105606290","LOC105606290",-0.394917440384397,1.01421787317586,0.0168458730480875,0.896731500003096,1
"LOC101117125","LOC101117125",-0.288202981218012,2.57129057620126,0.0168242904804732,0.896797303487728,1
"IPMK","IPMK",0.141017570525421,4.38893511120573,0.0168211377579099,0.896806919472863,1
"LOC101104041","LOC101104041",0.242085032751881,3.0661268031159,0.0167984984379354,0.896875997632108,1
"ITM2C","ITM2C",0.392679639282166,1.15765966500865,0.0167815051437293,0.896927879473657,1
"IL4R","IL4R",-0.395514498837717,1.01978565189759,0.0167742804091025,0.896949945238624,1
"RASSF2","RASSF2",0.350048380037853,1.83187125807419,0.0167535301711956,0.897013347439337,1
"ZBTB38","ZBTB38",-0.0826789576792775,5.6732670343847,0.0167282299917182,0.897090705989393,1
"FOS","FOS",-0.139160444051662,4.41017051697051,0.0167106876309155,0.897144378934766,1
"SPRYD4","SPRYD4",-0.351655632480153,1.81838160785568,0.0166659912989458,0.897281262295487,1
"PSMF1","PSMF1",0.175678403014463,3.8599043940778,0.0165775782660707,0.897552579629752,1
"SKP2","SKP2",-0.360040966261169,1.66314384062243,0.0165117032649995,0.897755211907191,1
"COMMD2","COMMD2",-0.15041972467945,4.22634000746109,0.0165024250746902,0.897783784717911,1
"MRPL52","MRPL52",-0.179026717839802,3.8300882224829,0.0164876570756957,0.897829280609316,1
"MYPOP","MYPOP",-0.406229212529334,0.515471382868807,0.0164698876256527,0.897884050556558,1
"DNAJC24","DNAJC24",-0.167157311764765,3.96829672520812,0.0164472813982143,0.89795377210252,1
"ZNF830","ZNF830",0.259402821134144,2.85455175968077,0.016392801254155,0.898121998744425,1
"DDX3X","DDX3X",-0.0449952025579434,9.54375511627186,0.0163467328100864,0.898264473139307,1
"TOMM40","TOMM40",0.193291716164647,3.64864163294633,0.016344790657265,0.898270484052392,1
"C17H4orf46","C17H4orf46",-0.186260498296214,3.71793478725996,0.0163097192578292,0.898379091653315,1
"IGFBP5","IGFBP5",-0.0534476128278211,7.44733633843127,0.0162732595787629,0.898492124308666,1
"NCK2","NCK2",-0.284160444172981,2.56206445225355,0.0162635174236874,0.898522348814388,1
"LOC106991889","LOC106991889",-0.398677280300941,0.956672288993306,0.0162612084111581,0.898529513748573,1
"OSGEP","OSGEP",-0.208627387255738,3.42098219357228,0.0162569771468638,0.898542644828646,1
"CWC25","CWC25",0.221681666168797,3.26064333613373,0.0162179931565693,0.898663707465243,1
"ZFAND1","ZFAND1",0.100119777235851,5.12641676328193,0.0161548119501839,0.898860227661591,1
"FLNA","FLNA",0.0948172872500298,5.26109854979361,0.0160951698312873,0.899046098425192,1
"SEPT7","SEPT7",-0.0501531367571289,7.88460491779426,0.0160769510420056,0.899102945838281,1
"LOC105611903","LOC105611903",-0.344696964592013,1.76321709176025,0.0160611447280777,0.899152292214128,1
"CARD10","CARD10",-0.371179920832285,1.41274793662607,0.0160287767304946,0.899253420235086,1
"PLBD2","PLBD2",-0.364049170318308,1.525626415771,0.0159804828030076,0.899404499040125,1
"PRKG2","PRKG2",-0.283596815366293,2.54435567672114,0.0159704255948286,0.899435990361219,1
"LOC105615393","LOC105615393",-0.358188781924455,1.56571729409748,0.0159400666629938,0.899531111975693,1
"KIT","KIT",0.217056821555279,3.28569827994733,0.0159255778747572,0.899576541168474,1
"LOC101110269","LOC101110269",-0.0990257240591002,5.13550062518262,0.0158848002242083,0.899704511169148,1
"LIG3","LIG3",0.277603939265309,2.59515395548982,0.0158683244573432,0.899756263382978,1
"SEC31A","SEC31A",0.102311154507633,5.04850437586388,0.0158299650298569,0.899876860451544,1
"MLIP","MLIP",-0.0597869696936302,6.7444832233519,0.0158143863760071,0.899925880096991,1
"CFAP73","CFAP73",-0.401394806381564,0.239790393766715,0.0158058021401943,0.899952901653611,1
"CD109","CD109",0.115324851297229,4.77002882928682,0.0157918911819493,0.899996706560132,1
"RMDN3","RMDN3",-0.316924923654329,2.13431310524026,0.0157844053448959,0.900020287194798,1
"ZCCHC8","ZCCHC8",-0.156777097415561,4.06736529918052,0.0157356878202516,0.90017388797221,1
"CXXC5","CXXC5",0.327668972880469,1.99542619271426,0.0157345847549973,0.90017736860476,1
"LOC101113523","LOC101113523",-0.170148964144351,3.86831147973323,0.0157027635661571,0.900277831179165,1
"EIF5","EIF5",-0.0456943418685342,8.84235111350788,0.0157020787934498,0.900279994208764,1
"ZNF527","ZNF527",-0.21303435520384,3.3241901821417,0.0156683524854706,0.900386586717841,1
"PSMD4","PSMD4",0.0937452672236119,5.25559269091017,0.0156535771978136,0.900433320941521,1
"RCAN2","RCAN2",-0.191296596600214,3.57864478164088,0.015619730867169,0.90054046136424,1
"MRPL46","MRPL46",0.220100323882778,3.22724975380572,0.0156019657680779,0.900596743894813,1
"LOC106990212","LOC106990212",0.370449560088977,1.29020048598192,0.0155858897493354,0.900647703217801,1
"SLC35B4","SLC35B4",0.392261106278782,0.758376010495359,0.0155362249454823,0.900805304352725,1
"LOC101112891","LOC101112891",-0.39523583431237,0.439528729767042,0.0155244052475942,0.900842849425806,1
"PHF12","PHF12",-0.318306361484857,2.10177966269677,0.0155204786769928,0.900855325323433,1
"CASP8","CASP8",0.214370004832539,3.31995265697636,0.0155037767785694,0.900908410201105,1
"LOC106991645","LOC106991645",0.375815364379826,1.31634277999368,0.0154977814806032,0.900927472581323,1
"TTC23","TTC23",-0.249635545889878,2.88224123302981,0.0154957538495602,0.900933920393221,1
"SESN3","SESN3",0.11217916523189,4.81263783286714,0.0154272624087372,0.901151973505555,1
"CAMK1","CAMK1",0.387077604005182,0.838749056551415,0.0154217749415467,0.901169464955243,1
