"","genes","logFC","logCPM","F","PValue","FDR"
"TRMT44","TRMT44",0.494871477602554,0.427157430908174,0.0241466819682347,0.876512549006448,1
"FZD3","FZD3",0.328754903603123,2.72691609786106,0.0241407948142218,0.876527482776029,1
"PHRF1","PHRF1",-0.430266532142197,1.73425000157658,0.0240809438361982,0.876679410959627,1
"LOC105605864","LOC105605864",0.49718129909639,0.413062755771009,0.0240246318073907,0.876822532366231,1
"TXN2","TXN2",0.265104125423041,3.31007339727093,0.0240238995348972,0.876824394624492,1
"CCDC73","CCDC73",0.334850738670553,2.66523557921979,0.024021945591546,0.876829363882991,1
"SMU1","SMU1",-0.0757741558453357,6.61554083463338,0.0239865948519047,0.876919303466657,1
"LOC101117721","LOC101117721",-0.241849657915096,3.54205135761729,0.0239699921894375,0.876961567490402,1
"TPRKB","TPRKB",0.270917084017569,3.24094071119418,0.0239547765816588,0.877000313767677,1
"NEO1","NEO1",-0.10262838936027,5.5720045012723,0.0239317682045035,0.877058928135388,1
"AARS2","AARS2",0.383408403435076,2.21174081440591,0.0239245972766767,0.877077202134868,1
"PLPP3","PLPP3",-0.0754991316698981,6.62724202769133,0.0239166862335464,0.877097365457147,1
"LOC101107193","LOC101107193",-0.472719641424104,1.02499992076129,0.0239066639373382,0.87712291475296,1
"LOC105604561","LOC105604561",0.420418386042222,1.8258090487827,0.0238500701380199,0.877267289271012,1
"DDIT3","DDIT3",-0.358986050423263,2.45288217086472,0.0238267421657406,0.877326851508668,1
"BCR","BCR",0.471655326815034,1.09652018908166,0.0237867312765856,0.87742907902109,1
"TADA3","TADA3",-0.336804307225611,2.61708327504697,0.0237742052179669,0.877461101093308,1
"LOC101105107","LOC101105107",-0.211997498641518,3.84401931820655,0.0237689789396763,0.877474464294744,1
"NDN","NDN",0.319132636183899,2.78256934954005,0.023757541977866,0.877503712996,1
"CRELD1","CRELD1",-0.320587559206021,2.77500555162407,0.0237538758713001,0.877513090163074,1
"ANK1","ANK1",0.055999094355342,8.8936007982356,0.0237189708226921,0.877602407423065,1
"LANCL2","LANCL2",-0.143887369346988,4.73585794781206,0.0236895303377074,0.877677793927666,1
"RNF138","RNF138",0.217056287941116,3.78278455705655,0.0236564837524879,0.8777624715057,1
"DHX15","DHX15",-0.0638547535567986,7.48471975911598,0.0234947444907034,0.878177783307091,1
"TLK1","TLK1",0.0825834250494224,6.21471937889411,0.0234685559158013,0.878245167441541,1
"LOC101106689","LOC101106689",-0.161941861642806,4.46694527295788,0.0234556594930546,0.878278364536039,1
"ZSWIM8","ZSWIM8",0.299348052227675,2.96467206921396,0.0234178730684999,0.878375685592707,1
"H6PD","H6PD",0.234133088750624,3.58086719954299,0.0234038871542557,0.878411727473105,1
"RABL6","RABL6",0.395635365194868,2.03307956046257,0.0233475751465228,0.878556955878303,1
"GPC6","GPC6",-0.263547439655965,3.28259892423993,0.0233219573972972,0.878623083245615,1
"CACNB1","CACNB1",-0.103155569733086,5.52344165800433,0.0232895539304408,0.878706779916431,1
"PARVB","PARVB",-0.103159457478589,5.52292259644877,0.0232875311104009,0.878712006743168,1
"ISG20L2","ISG20L2",-0.247521451805874,3.44435579258771,0.0232793417552467,0.878733169843369,1
"KEAP1","KEAP1",-0.102059514269719,5.54021492674348,0.0231656368787127,0.879027402850329,1
"MEGF9","MEGF9",0.135523241665315,4.8496699629385,0.0231571678784493,0.879049347534863,1
"UMPS","UMPS",0.286999953944988,3.06166678938906,0.0231493323578498,0.879069654417855,1
"SUPT4H1","SUPT4H1",0.285622116152399,3.06948616205734,0.0231340233918059,0.879109339962642,1
"ADIPOR2","ADIPOR2",-0.149593428841891,4.61097851829649,0.0230806941483313,0.879247690769949,1
"NHLRC1","NHLRC1",-0.476112832213009,0.650068685801057,0.0230712716161794,0.879272152416945,1
"TMEM50A","TMEM50A",0.139889845132361,4.76360088372809,0.0230589904780038,0.879304042906276,1
